Category_type,SKU,UPC,Product_Name,Collection,wholesale_price,Retail,Number_of_Cartons,Packing_Carton_Depth,Packing_Carton_Width,Packing_Carton_Height,Product_Shipping_Weight,Packing_Carton_Depth_2,Packing_Carton_Width_2,Packing_Carton_Height_2,Product_Shipping_Weight_2,Actual_Product_Length,Actual_Product_Width,Actual_Product_Height,Product_Weight,Product_Description,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Materials,Care_Instructions,Color,Warranty,Assembly_required,Cubic_Feet,Product_Shipping_Method,Drawer_Length,Drawer_Width,Drawer_height,Shelf_Length,Shelf_Width,Inches_in_between_shelf,Drawerheight
Bathroom Furnitures,TYG-720727,848687051218,Denali Corner Floor Cabinet with Interior Shelf in White,Denali, 70.00 ,169.99,1,18.25,33.375,6.125,26,,,,,22,16,31,23,The Denali Corner Floor Cabinet has an elegant crown molded top with one door that offers storage with style for your bathroom.  Includes one interior fixed shelf.  Arched decorative skirt on bottom front and sides offers architectural elegance. Also features chrome finished knobs for easy opening. Some Assembly Required. Hardware included.,"Cabinet finished in a clean, white with chrome finished door knobs",Inner shelf is fixed,,Hardware included,Door magnet and hinges are pre-hung,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style",Weight Capacity: 15 lb. per shelf,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,TYG-720824,848687051225,Denali Corner Wall Cabinet with Interior Shelf in White,Denali, 52.00 ,124.99,1,18.25,24.125,7.125,25,,,,,22,16,22,22,The Denali Corner Wall Cabinet has an elegant crown molded top with one door that offers storage with style for your bathroom.  Includes interior fixed shelf.  It also features chrome finished knobs for easy opening.  Some Assembly Required. Hardware included.,"Cabinet finished in a clean, white with chrome finished door knobs",Inner shelf is fixed,,Surface mount; hardware included,Door magnet and hinges are pre-hung,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style",Weight Capacity: 10 lb. per shelf with properly installed anchors,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,TYG-724422,848687051232,Andis Medicine Cabinet with Mirrored Door and 3 Cubbies in White,Andis, 47.00 ,114.99,1,17.5,23.5,5.625,16,,,,,18,6,22,13,The Andis Medicine Cabinet offers sleek lines for a modern look.  This sturdy medicine cabinet features a mirrored door accented with grid-work design and beveled molding. This unit offers plenty of storage space with three open compartments and one interior adjustable shelf making it easy to store items of different heights. Crystal clear door knobs showcase the modern design. Some Assembly Required. Hardware included.,White finish frame complimented by clear acrylic door knobs,Adjustable interior shelf for organizational options,Door magnet and hinges are pre-hung,Surface mount; hardware included,Hardware included for surface mounting,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style",Weight Capacity: 10 lb. per shelf with properly installed anchors,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,TYG-724529,848687051249,Andis Linen Tower with Three Open Shelves and One Door in White,Andis, 89.00 ,219.99,1,16.625,34.625,10.375,37,,,,,17,11,60,33,The Andis Linen Cabinet offers sleek lines for a modern look.   This cabinet features two glass doors accented with grid-work design and beveled molding. This unit offers plenty of storage space with two open shelves and one interior adjustable shelf making it easy to store items of different heights.  Crystal clear door knobs showcase the modern design. Some Assembly Required. Hardware included.,White finish frame complimented by clear acrylic door knobs.,Adjustable interior shelf for organizational options.,Door magnet and hinges are pre-hung,Hardware included for surface mounting,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style",,Weight Capacity: 10 lb. per shelf with properly installed anchors,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,TYG-724626,848687051256,Andis Floor Cabinet with Two Doors and Adjustable Shelves in White,Andis, 89.00 ,219.99,1,13.5,29.75,9.25,32,,,,,23,11,31,28,The Andis Double Floor Cabinet offers sleek lines for a modern look.  This cabinet features two glass doors accented with grid-work design and beveled molding. This unit offers plenty of storage space with one open shelf and one interior adjustable shelf making it easy to store items of different heights.  Crystal clear door knobs showcase the modern design. Some Assembly Required. Hardware included.,White finish frame complimented by clear acrylic door knobs.,Adjustable interior shelf for organizational options.,Door magnet and hinges are pre-hung.,MDF construction offers durability.,Hardware included.,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style.",Weight Capacity: 15 lb. per shelf,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,TYG-724723,848687051263,Andis Wall Cabinet with Two Doors and Open Shelf in White,Andis, 52.00 ,124.99,1,19.5,23.5,5.5,18,,,,,20,6.5,22,15,The Andis Double Floor Cabinet offers sleek lines for a modern look.  This cabinet features two glass doors accented with grid-work design and beveled molding. This unit offers plenty of storage space with one open shelf and one interior adjustable shelf making it easy to store items of different heights.  Crystal clear door knobs showcase the modern design. Some Assembly Required. Hardware included.,"Cabinet finished in a clean, white with clear, acrylic door knobs",Adjustable interior shelf.,Door magnet and hinges are pre-hung.,MDF construction offers durability.,Surface mount; hardware included.,"Assembly instructions offered in three languages: English, Spanish & French with a clear diagram style.",Weight Capacity: 10 lb. per shelf with properly installed anchors,,,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046470,848687023741,Sierra 2 Door Floor Cabinet,Sierra, 72.00 ,175.99,1,14,35,10,35,,,,,23.5,11,32,31,This affordable elegant white 2 door floor cabinet to store items without creating clutter. Shutter doors add an interesting detail to your standard every day cabinet. ,Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,"one adjustable shelf, one open cubby",arched shaped louvered doors ,Anti fallout strap included,"10 lb. per adjustable shelf, 15 lb per cubbies",MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046471,848687023758,Sierra 1 Door Floor Cabinet,Sierra, 60.00 ,146.99,1,15,33,7,26,,,,,13,11,30,22,This affordable white floor cabinet to store items without creating clutter. Shutter doors add an interesting detail to your standard every day cabinet. ,Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,two adjustable shelf,arched shaped louvered doors ,Anti fallout strap included,10 lb. per adjustable shelf,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046472,848687023765,Sierra Space Saver,Sierra, 76.00 ,185.99,1,24,36,6,34,,,,,22,7,62,30,Save space in style with this affordable elegant white space saver. Two shuttered doors allow for hidden storage while maintaining a clean and simple look to your bathroom space.,Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,"one adjustable shelf, one cubby",arched shaped louvered doors ,Anti fallout strap included,"10 lb. per adjustable shelf, 15 lb per cubbies",MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046647,848687023710,Sierra 2 Door Wall Cabinet,Sierra, 42.00 ,102.99,1,19,23,6,19,,,,,18,7,20,16,This affordable elegant white 2 door wall cabinet to store items without creating clutter. Shutter doors add an interesting detail to your standard every day cabinet. ,Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,One adjustable shelf,arched shaped louvered doors ,,10 lb. per adjustable shelf,MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046648,848687023727,Sierra Floor Cabinet 1 Door 1 Drawer,Sierra, 60.00 ,146.99,1,14,35,8,31,,,,,13.5,11,32,27,"This affordable elegant white floor cabinet to store items without creating clutter. Features 1 door and 1 drawers to put away towels, linens, and small toiletries. Shutter doors add an interesting detail to your standard every day cabinet. ",Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,"one adjustable shelf, one drawer",arched shaped louvered doors ,Anti fallout strap included,"10 lb. per adjustable shelf, 10 lb per drawer",MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046649,848687023734,Sierra Open Shelf Floor Cabinet,Sierra, 53.00 ,129.99,1,15,35,7,25,,,,,13.5,11,32,22,This affordable elegant white floor cabinet with an open shelf to store items without creating clutter. Shutter doors add an interesting detail to your standard every day cabinet. ,Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,"one adjustable shelf, one open cubby",arched shaped louvered doors ,Anti fallout strap included,"10 lb. per adjustable shelf, 15 lb per cubbies",MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
Bathroom Furnitures,WM4-046473,848687023772,Teton Wall Cabinet with Cubby,Teton, 47.00 ,114.99,1,19,23,6,18,,,,,19.5,7.5,21,16,"White wall cabinet with 2 doors and storage cubbies at the bottom for clean, simple, yet elegant, affordable and useful storage. Display items on the bottom cubbies while keeping other items stored behind the two doors. Adjustable shelf included.",Constructed of Manufactured Wood,Double plated round shape door knobs in Chrome finish,Hardware in Shrink Pack.  Tool not provided,Assembly instructions included with a clear diagram style,Door magnet and hinges are pre-hung,"one adjustable shelf, three cubbies","Recess doors, curved crown top",,"10 lb. per adjustable shelf, 5 lb per cubbies",MDF,Wipe clean using soft cloth with warm water.,White,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",Yes,,,,,,,,,
